,Date Run,Backtest_id,Ticker,algo,Prediction Window,Lookback Window,Number of Estimators,Max Depth,Annualized Return,Benchmark Annualized Return,Active Annualized Return,Cumulative Returns,Sharpe Ratio,Benchmark Sharpe Ratio,Sortino Ratio,Max Drawdown,Mean Squared Error,Accuracy,Baseline Accuracy,Accuracy Model Improvement,Precision,recall,F1 Score,Baseline F1 Score,F1 Score Model Improvement,Up Market Accuracy,Down Market Accuracy,Top 20% Up Market Accuracy,Bottom 20% Down Market Accuracy
0,2023-11-19,9a186b2e-9831-4bb1-aaa6-6634ba9501cb,^GSPC,xg,3,512,2,2,0.08070099386716278,0.07513784543720536,0.005563148429957421,111951.09066957768,0.5050844779499848,0.503178526257796,0.7027326277511962,-0.6241934456263241,2.0227817044134047,0.5353006777043836,0.5496697263446856,-0.014369048640301973,0.5560079163132599,0.7673039406944986,0.6447868852459017,0.7094024191093028,-0.06461553386340113,0.7673039406944986,0.2521192494523288,0.7208451848841935,0.7063348416289593
0,2023-11-19,806867fe-d182-4d3b-aeae-79631ccd7389,^GSPC,xg,3,768,2,2,0.08362273424635558,0.07377446382922392,0.009848270417131655,121416.84089535329,0.5265012789046774,0.5110100343052633,0.7315473501968496,-0.6808945702460172,1.9766126889957867,0.5374707259953162,0.5512186659727644,-0.013747939977448165,0.5569923638593166,0.7862313139260425,0.6520505040618577,0.7106911205546858,-0.058640616492828035,0.7862313139260425,0.23192887514495555,0.7653399668325042,0.7608897126969416
0,2023-11-19,0c1779ff-8e46-422f-bd54-6a7e857b5703,^GSPC,xg,3,1280,2,2,0.08101573591602129,0.07402304364387735,0.006992692272143941,71455.57311115507,0.5158264182265571,0.5306685221792733,0.7146953782481634,-0.6354022895010799,1.8169272039520974,0.5387651911647299,0.5524261509802182,-0.013660959815488316,0.5531430934656741,0.8590927338418306,0.672977137645838,0.7116939516013828,-0.038716813955544827,0.8590927338418306,0.14339510454860768,0.8354852144939608,0.8424528301886792
0,2023-11-19,3945881f-72a0-47a2-b9c6-d648a7f5090f,^GSPC,xg,3,1920,2,2,0.08608535803999384,0.07711267655043308,0.008972681489560763,69711.43177915487,0.536981634645976,0.5512178516793785,0.7446649088220788,-0.5750535020894747,1.7934884664436317,0.5455126449374601,0.5520861864329407,-0.006573541495480617,0.552541040007864,0.929551843889532,0.6930949445129472,0.7114117647058823,-0.018316820192935124,0.929551843889532,0.07215654300856095,0.884272997032641,0.8923076923076924
0,2023-11-19,734df79a-130a-4728-8367-a3e413a14d51,^GSPC,xg,3,2560,2,2,0.0903825812196215,0.07980782354014115,0.010574757679480351,61423.455460699915,0.5572757392558771,0.5670221445343419,0.7775060655249866,-0.6312092947121426,1.7252772493086763,0.5492805417097715,0.5538418132229851,-0.004561271513213616,0.555009281091657,0.9392935982339956,0.6977389549367727,0.7128676915627647,-0.015128736625992012,0.9392935982339956,0.06513490725126475,0.9151648351648352,0.922923918448533
0,2023-11-19,6ec4ffae-5075-4a9e-87ce-13f1073fcc6a,^GSPC,xg,3,3840,2,2,0.07991442002471438,0.07031099898590631,0.009603421038808069,13669.090074732689,0.4885431613204792,0.4985882342926753,0.6808752939417728,-0.644846345848015,1.7072351858691168,0.5526868808165716,0.5560392274592214,-0.0033523466426498283,0.555566920677134,0.9775038243498605,0.7084719233026805,0.7146853596578667,-0.00621343635518623,0.9775038243498605,0.0206243660543221,0.9575729927007299,0.9641744548286605
0,2023-11-19,fc8592b1-5bb7-4c2f-8297-cfaca2ad0c89,^GSPC,xg,3,256,2,3,0.06557475330283902,0.06249505464506733,0.00307969865777169,35514.12371772908,0.42774261050680445,0.4190513770217709,0.601180538850184,-0.6941828186006159,2.0428771479900654,0.5344081459482393,0.5490029698769623,-0.014594823928723022,0.5594964290037526,0.7143740340030912,0.6275201955060756,0.7088468912626678,-0.08132669575659213,0.7143740340030912,0.31533396048918155,0.6091954022988506,0.6325435851586947
0,2023-11-19,2282ec14-a2e3-466a-8ed2-a12474152df9,^GSPC,xg,3,512,2,3,0.08235168692152839,0.07513784543720536,0.007213841484323025,128542.7673241602,0.5149675904311952,0.503178526257796,0.7215376351302741,-0.5833145573420613,2.025208967620269,0.5331989362614737,0.5496697263446856,-0.01647079008321184,0.5542574702314087,0.7700351150994927,0.6445670988601849,0.7094024191093028,-0.06483532024911787,0.7700351150994927,0.24411848747499762,0.7094676960585128,0.7058823529411765
0,2023-11-19,bc7d77b3-510e-42e6-9b3b-aa5bb0d1bb37,^GSPC,xg,3,768,2,3,0.08396417672651846,0.07377446382922392,0.010189712897294534,124850.22913940408,0.5316294621377498,0.5110100343052633,0.740177083626585,-0.6246969841469785,1.9786490991316514,0.5390753751409489,0.5512186659727644,-0.012143290831815423,0.5580267558528428,0.7876475216365066,0.6532463295269167,0.7106911205546858,-0.057444791027769004,0.7876475216365066,0.2337649787398531,0.7553897180762852,0.7544022242817423
0,2023-11-19,7960af2e-4832-416d-a7b3-720b1f2e7cce,^GSPC,xg,3,1280,2,3,0.07798107589128134,0.07402304364387735,0.003958032247403986,56345.50639073821,0.5031391351131672,0.5306685221792733,0.697625499901433,-0.663498769976835,1.8188821488465623,0.5361039652266477,0.5524261509802182,-0.016322185753570473,0.5524214728437861,0.8443998394219189,0.6678944527355285,0.7116939516013828,-0.043799498865854325,0.8443998394219189,0.15558418392627094,0.8129945855893378,0.8301886792452831
0,2023-11-19,de3e781d-c3ed-40c4-b37e-d0817a5f1d7e,^GSPC,xg,3,1920,2,3,0.08434454689965909,0.07711267655043308,0.007231870349226011,61372.82051081519,0.5295973841089103,0.5512178516793785,0.7343605005551936,-0.6002938009064492,1.7974008550770049,0.5408563863781612,0.5520861864329407,-0.01122980005477947,0.5507781324820431,0.9130147180420043,0.6870760998071059,0.7114117647058823,-0.024335664898776366,0.9130147180420043,0.08214431308601712,0.8639253921153031,0.8817307692307692
0,2023-11-19,240b7494-14c3-4435-93c6-228ca80228ee,^GSPC,xg,3,2560,2,3,0.09246205107926975,0.07980782354014115,0.012654227539128593,70768.45501753535,0.5671520391068492,0.5670221445343419,0.7928342729537294,-0.6119551478122993,1.728267367854676,0.5485281670271795,0.5538418132229851,-0.005313646195805544,0.5552005679801207,0.9295296315163865,0.6951773184747754,0.7128676915627647,-0.017690373087989375,0.9295296315163865,0.0755691399662732,0.9191208791208791,0.9149676777722526
0,2023-11-19,c0028035-6afb-4c7b-ad61-763db4556bf8,^GSPC,xg,3,3840,2,3,0.07772166748592024,0.07031099898590631,0.007410668500013928,11988.10541400317,0.48007046000813397,0.4985882342926753,0.6676109500276332,-0.6611079929857906,1.7108825307881124,0.5501350945661964,0.5560392274592214,-0.005904132893025049,0.5546794475365904,0.9685053540898048,0.7053773306681522,0.7146853596578667,-0.0093080289897145,0.9685053540898048,0.026146737292911077,0.9434306569343066,0.9537902388369678
0,2023-11-19,fc2dab24-70cf-410e-a5b1-2a50193dfe6a,^GSPC,xg,3,256,2,5,0.06911318658325172,0.06249505464506733,0.006618131938184391,48295.63015866719,0.4445835540297313,0.4190513770217709,0.6269026942901864,-0.6925918689980235,2.055693327707235,0.5286380992787442,0.5490029698769623,-0.02036487059821812,0.5564327124707044,0.6972179289026275,0.6189202167798588,0.7088468912626678,-0.089926674482809,0.6972179289026275,0.3234242709313264,0.6155370590566785,0.615556548949486
0,2023-11-19,6b3928b4-fca0-472b-9ad1-4b324a28b5e3,^GSPC,xg,3,512,2,5,0.07553905080728618,0.07513784543720536,0.0004012053700808149,72559.28086550623,0.4846842620041485,0.503178526257796,0.6751852699853699,-0.614942611703641,2.0366408488948085,0.529810414343313,0.5496697263446856,-0.019859312001372587,0.5540958720149471,0.740538431525556,0.6338921915703694,0.7094024191093028,-0.07551022753893344,0.740538431525556,0.27259739022764073,0.6647704185290533,0.6619909502262443
0,2023-11-19,42fd320d-28a6-4488-8b7b-f53b5dca1629,^GSPC,xg,3,768,2,5,0.07755559508160781,0.07377446382922392,0.0037811312523838847,73857.34316865343,0.5003267874529981,0.5110100343052633,0.6934066252732878,-0.6008141488538186,1.9882849004939995,0.5366900858704138,0.5512186659727644,-0.014528580102350586,0.5576868347657806,0.770889063729347,0.6471812147032597,0.7106911205546858,-0.06350990585142602,0.770889063729347,0.24903362968689602,0.7189054726368159,0.7228915662650602
0,2023-11-19,3c3d03c5-2726-4edd-b53c-46309c3c251c,^GSPC,xg,3,1280,2,5,0.07865979798779033,0.07402304364387735,0.004636754343912974,59424.30336398803,0.5116372507037379,0.5306685221792733,0.7100136299463033,-0.6044029640480849,1.8264051922411266,0.5343741683668943,0.5524261509802182,-0.018051982613323858,0.5531129566302991,0.8181453231633882,0.6600168404689423,0.7116939516013828,-0.051677111132440556,0.8181453231633882,0.18412446734714102,0.7738442315701791,0.7811320754716982
0,2023-11-19,dff3b26d-7d5d-4f34-b72b-429a3227ddd7,^GSPC,xg,3,1920,2,5,0.08470352365355738,0.07711267655043308,0.0075908471031242986,63007.68765721315,0.537020842143397,0.5512178516793785,0.7458935329884497,-0.6221497957216504,1.800825794446918,0.5389847530356979,0.5520861864329407,-0.01310143339724279,0.551009971874201,0.8909376550355548,0.6809061897690291,0.7114117647058823,-0.03050557493685324,0.8909376550355548,0.10517733387688545,0.8287409919457397,0.8451923076923077
0,2023-11-19,774ac58e-8d81-464f-b567-ac0ec20489aa,^GSPC,xg,3,2560,2,5,0.08561886522088469,0.07980782354014115,0.005811041680743534,44354.217505540524,0.5367955240303761,0.5670221445343419,0.7465450917715954,-0.6589742762740154,1.7343503607574555,0.5449073638672058,0.5538418132229851,-0.00893444935577925,0.5542019409456949,0.9115299711326201,0.6893097913322632,0.7128676915627647,-0.023557900230501527,0.9115299711326201,0.08979763912310287,0.8725274725274725,0.8910989557434112
0,2023-11-19,b81bce69-e4a4-4c0b-aec9-9f82a0c03312,^GSPC,xg,3,3840,2,5,0.0791606738972519,0.07031099898590631,0.008849674911345584,13066.807729445918,0.48916221262052767,0.4985882342926753,0.6812879000376137,-0.6609410166424006,1.7144512635847224,0.5510357250075053,0.5560392274592214,-0.005003502451716102,0.5556422256890275,0.9614865472869613,0.7042810532907096,0.7146853596578667,-0.010404306367157168,0.9614865472869613,0.03696607686239153,0.9315693430656934,0.9356178608515057
0,2023-11-19,5d3a4520-e19d-4ec2-b469-4023e77ccd16,^GSPC,xg,3,256,3,1,0.07479638719211135,0.06249505464506733,0.01230133254704402,78931.02579190933,0.4715979318274875,0.4190513770217709,0.6674822566316462,-0.674641766419157,2.0346420641951055,0.5327959270258804,0.5490029698769623,-0.016207042851081876,0.5566725455614344,0.7317619783616692,0.6323205342237062,0.7088468912626678,-0.0765263570389616,0.7317619783616692,0.2905926622765757,0.640110978993262,0.6468484577559231
0,2023-11-19,e8b8c1f1-c864-468a-b384-596f38e38228,^GSPC,xg,3,512,3,1,0.0734716679439742,0.07513784543720536,-0.001666177493231169,60951.00186597998,0.46782439971227996,0.503178526257796,0.6500296546597863,-0.6418670595266611,2.022683692655861,0.5290383460581625,0.5496697263446856,-0.020631380286523116,0.5511227503203878,0.7718298868513461,0.6430661205383265,0.7094024191093028,-0.06633629857097634,0.7718298868513461,0.23268882750738165,0.7212515237708249,0.7416289592760181
0,2023-11-19,c0222af7-d260-4e99-a7b7-2eb05b70cc1d,^GSPC,xg,3,768,3,1,0.0760418859236438,0.07377446382922392,0.0022674220944198797,65211.185693492596,0.4885752440842868,0.5110100343052633,0.677288379572541,-0.6789911734061456,1.9766331559564772,0.5354757567872322,0.5512186659727644,-0.015742909185532117,0.5540065921002864,0.8066876475216365,0.6568856712688599,0.7106911205546858,-0.05380544928582587,0.8066876475216365,0.2023579435639737,0.7864842454394693,0.8067655236329935
0,2023-11-19,c57a85be-2487-4820-90dc-db72b1c664ca,^GSPC,xg,3,1280,3,1,0.07577994476114136,0.07402304364387735,0.0017569011172640092,47403.81664845558,0.49107141295972834,0.5306685221792733,0.6788251264200882,-0.7121808996900063,1.8177032636079908,0.5364587953517254,0.5524261509802182,-0.01596735562849283,0.5526758490169278,0.844078683259735,0.6679797947707851,0.7116939516013828,-0.04371415683059776,0.844078683259735,0.15677336240214051,0.8350687213660974,0.8556603773584905
0,2023-11-19,7ebc3c0d-fa12-41a6-9a78-c77c374e51df,^GSPC,xg,3,1920,3,1,0.08489288378711457,0.07711267655043308,0.007780207236681491,63887.29983919883,0.5273818547713623,0.5512178516793785,0.7327260986633185,-0.6197964376166454,1.795162857594569,0.5440062083447458,0.5520861864329407,-0.008079978088194939,0.5523918562397332,0.9175624276500745,0.6896187428145294,0.7114117647058823,-0.021793021891352904,0.9175624276500745,0.08357113738279658,0.8838490885968631,0.8908653846153847
0,2023-11-19,16ee6fff-3752-455f-90ad-b3948552cae0,^GSPC,xg,3,2560,3,1,0.08903389449970334,0.07980782354014115,0.009226070959562183,56023.89306711593,0.5438498382665846,0.5670221445343419,0.7599661892118924,-0.6579997560862019,1.7286530450827757,0.5476817455092636,0.5538418132229851,-0.006160067713721462,0.5542326048731474,0.9366615724231618,0.6963986996180916,0.7128676915627647,-0.016468991944673106,0.9366615724231618,0.06481871838111299,0.9375824175824176,0.9393336648433616
0,2023-11-19,d16cb4d6-817c-4faf-ab5a-83d33c81cd1c,^GSPC,xg,3,3840,3,1,0.08277544236990186,0.07031099898590631,0.01246444338399555,16212.228037083838,0.49670653283576366,0.4985882342926753,0.6963669936832183,-0.6479727554176427,1.7087191445087524,0.5520864605223657,0.5560392274592214,-0.003952766936855756,0.5550180762767962,0.9808332583460811,0.7088969823100936,0.7146853596578667,-0.005788377347773155,0.9808332583460811,0.015101994815733122,0.969434306569343,0.9709241952232607
0,2023-11-19,3879f677-4fcb-41fe-8ef1-a9cf9774cc27,^GSPC,xg,3,256,3,2,0.07322121059800502,0.06249505464506733,0.010726155952937688,68904.45883229804,0.462972032667908,0.4190513770217709,0.6548302163888438,-0.7215236354913173,2.0433916184658325,0.5349172677131947,0.5490029698769623,-0.014085702163767588,0.558981393129771,0.7243431221020092,0.6310084825636193,0.7088468912626678,-0.07783840869904846,0.7243431221020092,0.30432737535277515,0.6377328577090765,0.6441662941439428
0,2023-11-19,dbfbb0f2-fee8-43c5-a659-2551df62ae2f,^GSPC,xg,3,512,3,2,0.07711514392053731,0.07513784543720536,0.0019772984833319462,82851.98335938255,0.489252663339832,0.503178526257796,0.6787220252710721,-0.6049527645093737,2.0308770754767864,0.532040833833748,0.5496697263446856,-0.017628892510937577,0.5544441268933981,0.7569254779555209,0.6400527878587925,0.7094024191093028,-0.0693496312505103,0.7569254779555209,0.25754833793694637,0.7114993904916701,0.6986425339366515
0,2023-11-19,12b665be-0f31-44b0-b026-7d91a811d4a3,^GSPC,xg,3,768,3,2,0.0810292491888498,0.07377446382922392,0.0072547853596258705,98210.45927219481,0.5159289198536393,0.5110100343052633,0.71430952425907,-0.6390268913822585,1.9837981155878843,0.5386850550784977,0.5512186659727644,-0.012533610894266634,0.5595039898960905,0.7667977970102282,0.646951442132165,0.7106911205546858,-0.0637396784225207,0.7667977970102282,0.258504058755315,0.7470978441127695,0.7437442075996293
0,2023-11-19,aa543be5-9cad-4efe-a0a8-220fa26c9681,^GSPC,xg,3,1280,3,2,0.08126712291977167,0.07402304364387735,0.007244079275894322,72873.30799916104,0.517447497447324,0.5306685221792733,0.7171724054316787,-0.6249750489657481,1.8224227632585002,0.5367692717111683,0.5524261509802182,-0.015656879269049906,0.5523725194020522,0.8514652749899638,0.6700574966828837,0.7116939516013828,-0.0416364549184991,0.8514652749899638,0.14835001486473096,0.8321532694710537,0.8334905660377359
0,2023-11-19,11851cd2-5a56-4f69-b173-d0d185b3d3ad,^GSPC,xg,3,1920,3,2,0.08580570746974847,0.07711267655043308,0.008693030919315392,68300.29978972692,0.5382629383643602,0.5512178516793785,0.7462369064580812,-0.5914702507208716,1.7978616218990218,0.5449192002191181,0.5520861864329407,-0.007166986213822613,0.5531170324451332,0.9148338018852323,0.6894102252546966,0.7114117647058823,-0.02200153945118566,0.9148338018852323,0.08897268650631879,0.8656210258584146,0.8745192307692308
0,2023-11-19,b95ab6e0-dce1-422b-98dc-8edf2df3bede,^GSPC,xg,3,2560,3,2,0.09063664305806807,0.07980782354014115,0.010828819517926913,62496.509271198476,0.5609704182742444,0.5670221445343419,0.7825297845927465,-0.6118981299039685,1.7302048992347518,0.5489984012037995,0.5538418132229851,-0.004843412019185589,0.5558164463273952,0.9245202920699609,0.6942522872899998,0.7128676915627647,-0.01861540427276498,0.9245202920699609,0.08284148397976392,0.8975824175824176,0.9000497265042268
0,2023-11-19,e84a9dba-1cab-4a70-ba9a-500e5a8f232f,^GSPC,xg,3,3840,3,2,0.07892082058808181,0.07031099898590631,0.008609821602175494,12880.64887637294,0.48761179539370314,0.4985882342926753,0.6791704987995376,-0.6538261007827808,1.7094765769850622,0.5514360052036426,0.5560392274592214,-0.004603222255578854,0.5554580192089229,0.9679654458742014,0.7058630532497786,0.7146853596578667,-0.00882230640808812,0.9679654458742014,0.029753183816071227,0.9388686131386861,0.9485981308411215
0,2023-11-19,21026a28-4256-4822-a1d1-5761ff96e9ba,^GSPC,xg,3,256,3,3,0.06706451611086894,0.06249505464506733,0.004569461465801616,40427.48035181409,0.43482134011722784,0.4190513770217709,0.611894637182474,-0.6979485997384187,2.056234923369846,0.5317776834959694,0.5490029698769623,-0.017225286380992855,0.558254803573614,0.7050231839258114,0.623113175329554,0.7088468912626678,-0.08573371593311374,0.7050231839258114,0.32088428974600186,0.6072136345620294,0.6271792579347341
0,2023-11-19,e2cf5d8b-863c-4bd6-b838-e1e45413d63b,^GSPC,xg,3,512,3,3,0.07869099564113058,0.07513784543720536,0.003553150203925215,94582.45997145235,0.4993575348760967,0.503178526257796,0.6970444550837058,-0.6291787629215767,2.037591518348303,0.532169511881273,0.5496697263446856,-0.017500214463412544,0.5549412577747063,0.751931330472103,0.6385897478379006,0.7094024191093028,-0.07081267127140223,0.751931330472103,0.26392989808553197,0.6891507517269403,0.6904977375565611
0,2023-11-19,b06660e4-ef90-4755-b221-d748c9722591,^GSPC,xg,3,768,3,3,0.08603798451238176,0.07377446382922392,0.012263520683157836,147862.00395042181,0.543475879386164,0.5110100343052633,0.7573490182594338,-0.6206520474381941,1.9888775460952688,0.5397259085783676,0.5512186659727644,-0.011492757394396813,0.5596518177163339,0.773957513768686,0.6495856307986925,0.7106911205546858,-0.06110548975599328,0.773957513768686,0.25202937765751837,0.7417081260364843,0.7349397590361446
0,2023-11-19,0f5716d9-5eb1-4871-ac8e-e31520849e1a,^GSPC,xg,3,1280,3,3,0.07777062559834569,0.07402304364387735,0.0037475819544683375,55423.22860893263,0.5053617312013632,0.5306685221792733,0.7013508276067257,-0.640470708386467,1.826685857762347,0.534418522132529,0.5524261509802182,-0.01800762884768914,0.5528047464940669,0.8228823765556001,0.6613324729795128,0.7116939516013828,-0.050361478621870015,0.8228823765556001,0.178376771380438,0.7863390254060808,0.8056603773584906
0,2023-11-19,aff69c83-f439-4bf0-b4a5-70392a4dc9e4,^GSPC,xg,3,1920,3,3,0.08355672606921627,0.07711267655043308,0.00644404951878319,57930.063892071164,0.5266164931778428,0.5512178516793785,0.7291211608946074,-0.5858852022746946,1.8043684650622451,0.5391673514105725,0.5520861864329407,-0.012918835022368236,0.5506357971528446,0.8987101041838929,0.682876260484403,0.7114117647058823,-0.028535504221479324,0.8987101041838929,0.09600489196901753,0.8461212378126325,0.8629807692307693
0,2023-11-19,98aac822-171d-45a6-839b-40b4f7fd940b,^GSPC,xg,3,2560,3,3,0.0864395677271621,0.07980782354014115,0.006631744187020949,46918.724162656,0.5395664630899951,0.5670221445343419,0.7510807503668901,-0.6293943337097347,1.735339158798201,0.5458478322204458,0.5538418132229851,-0.007993981002539341,0.5544931112482007,0.9157751740533198,0.6907460774895933,0.7128676915627647,-0.02212161407317148,0.9157751740533198,0.08663575042158517,0.8931868131868131,0.9005469915464943
0,2023-11-19,928930c2-dfe7-4a6f-b6ba-1c06362dfd3b,^GSPC,xg,3,3840,3,3,0.07803543758125109,0.07031099898590631,0.007724438595344774,12215.63572339848,0.48272801283817357,0.4985882342926753,0.6723338277267412,-0.6566452496293309,1.7161804691113618,0.5485339737816471,0.5560392274592214,-0.007505253677574264,0.5543026397838288,0.9598668226401512,0.702770365978193,0.7146853596578667,-0.011914993679673747,0.9598668226401512,0.03335963033923137,0.9306569343065694,0.940809968847352
0,2023-11-19,adda3c40-8dbf-437d-a2a3-0a197303961d,^GSPC,xg,3,256,3,5,0.06786596339504536,0.06249505464506733,0.005370908749978032,43342.219466960916,0.4383495984075845,0.4190513770217709,0.6187724721442155,-0.6855019859826282,2.0777985702783477,0.5284259652100127,0.5490029698769623,-0.02057700466694956,0.5574513630926148,0.6842349304482226,0.6143704680290046,0.7088468912626678,-0.09447642323366312,0.6842349304482226,0.338758231420508,0.608402695204122,0.6048278945015646
0,2023-11-19,70e1c9e3-8acf-4372-87f8-b04bcb306dc6,^GSPC,xg,3,512,3,5,0.07518610956265714,0.07513784543720536,4.826412545178016e-05,70433.48321474208,0.4848741090475445,0.503178526257796,0.675839777779134,-0.6372509137917536,2.0590379960714746,0.5265505704726774,0.5496697263446856,-0.02311915587200819,0.5532386601953383,0.7204838080374562,0.6258812364425163,0.7094024191093028,-0.08352118266678654,0.7204838080374562,0.28983712734546146,0.6428281186509549,0.6484162895927602
0,2023-11-19,172e75e0-8e63-4988-a10d-a0f10aa5b45b,^GSPC,xg,3,768,3,5,0.07152177573489027,0.07377446382922392,-0.0022526880943336547,44909.36044973144,0.4738208813689881,0.5110100343052633,0.6538697967837553,-0.6697925390656801,2.0032666798624272,0.5324833029751063,0.5512186659727644,-0.0187353629976581,0.5573108445183513,0.7383162863886703,0.6351698930553674,0.7106911205546858,-0.07552122749931833,0.7383162863886703,0.27966756861229225,0.6782752902155887,0.6927710843373494
0,2023-11-19,619c21e7-b8c8-447a-911f-cd16cc627b79,^GSPC,xg,3,1280,3,5,0.0804582664116189,0.07402304364387735,0.006435222767741555,68408.01631033883,0.5239286243210776,0.5306685221792733,0.7277277848657444,-0.5712119586987111,1.8372153647909881,0.5317129424288122,0.5524261509802182,-0.020713208551406015,0.5527383931053655,0.7981533520674428,0.6531537450722733,0.7116939516013828,-0.05854020652910952,0.7981533520674428,0.20285402834208702,0.7459391920033319,0.7485849056603774
