,Date Run,Backtest_id,Ticker,algo,Prediction Window,Lookback Window,Number of Estimators,Max Depth,Annualized Return,Benchmark Annualized Return,Active Annualized Return,Cumulative Returns,Sharpe Ratio,Benchmark Sharpe Ratio,Sortino Ratio,Max Drawdown,Mean Squared Error
0,2023-07-02,601a066d-13ff-490d-95af-403d0cb6e3ab,^GSPC,xg,5,1920,5,3,0.05159085871217628,0.08204795659342645,-0.030457097881250172,705.2833919387584,0.3993476129844885,0.5327705132669452,0.5426855186641137,-0.5295891546380822,2.3371535861927297
0,2023-07-02,3a2ef8e5-603e-41da-9498-547aef64c137,^GSPC,linreg,5,1920,5,3,0.04294373039391286,0.08204795659342645,-0.03910422619951359,471.8033751443261,0.3670534853140075,0.5327705132669452,0.5063209961098252,-0.4051530892103256,2.373556448395932
0,2023-07-02,a68a46a9-d78a-48ff-9d06-9b441d502325,^GSPC,xg,5,2560,5,3,0.044903480471128354,0.07745378207656528,-0.032550301605436927,452.8512185300613,0.3556548060012644,0.5030127274496335,0.48108882245086054,-0.6020698789813466,2.3714925455933598
0,2023-07-02,2f7a4e25-71a0-4867-af5f-99711ce1cfb4,^GSPC,linreg,5,2560,5,3,0.04659109780362325,0.07745378207656528,-0.03086268427294203,488.69693187404187,0.3826608117884732,0.5030127274496335,0.5294445460048138,-0.48285659467188563,2.3921071215532836
0,2023-07-02,f20e2095-fa68-4010-b96b-b7fba3731bb9,^GSPC,xg,5,3840,5,3,0.06250433725578808,0.07561523133152748,-0.013110894075739399,678.5270181292229,0.44867737061510715,0.4977243779283731,0.6252837852301515,-0.5868607660240331,2.3056689627336016
0,2023-07-02,8bfce89e-1773-4448-b62b-de0725fff9fb,^GSPC,linreg,5,3840,5,3,0.08006250592232145,0.07561523133152748,0.00444727459079397,1255.8710163505934,0.570957910186833,0.4977243779283731,0.8178863020817607,-0.42304395444358167,2.318303527207961
0,2023-07-02,d99296ca-fb88-4f97-9a56-e40e211f2e58,^GSPC,xg,5,5120,5,3,0.06210312474336743,0.0691067999606112,-0.0070036752172437655,465.9934673253897,0.4287599324877322,0.44795756924036023,0.5986128755782335,-0.5612887882984026,2.4262519166715286
0,2023-07-02,daac8294-afdc-4ca5-8e24-216af632865a,^GSPC,linreg,5,5120,5,3,0.07458680267378948,0.0691067999606112,0.005480002713178278,692.1602932820375,0.5041977092216152,0.44795756924036023,0.7190226174640387,-0.47036113598441426,2.4349598344256713
0,2023-07-02,f5d9c949-97f4-4002-86be-a7be72437a94,^GSPC,xg,5,6400,5,3,0.04472731275531694,0.05385200944342361,-0.00912469668810667,181.96091168097607,0.3376269590114092,0.3709641744483069,0.46828464861502517,-0.5370213559510512,2.4106167102725062
0,2023-07-02,5ff9438b-07e8-44ec-abf3-d6a399b94cce,^GSPC,linreg,5,6400,5,3,0.054761639413695606,0.05385200944342361,0.0009096299702719968,253.6201648631253,0.39441831836964625,0.3709641744483069,0.5560434065071832,-0.41421891762829993,2.4247850953739496
0,2023-07-02,b5ddd733-540f-4491-a8fe-eadbdd066210,^GSPC,xg,5,256,5,5,0.04826977384803688,0.08232553534834208,-0.034055761500305204,864.2050556918668,0.44862787182280456,0.5440437504447582,0.6322986390985451,-0.3594194422693471,2.4633713145156
0,2023-07-02,0d6ce99d-adf2-42d1-a141-051c9571da13,^GSPC,linreg,5,256,5,5,0.03717489540408425,0.08232553534834208,-0.04515063994425783,478.1334582704278,0.35994284605395493,0.5440437504447582,0.5045804663229644,-0.4226168909577859,2.808659635680338
0,2023-07-02,f0e519b4-d53a-4350-8b10-dce7c71a120e,^GSPC,xg,5,512,5,5,0.048697366395490826,0.0835984321338461,-0.034901065738355275,836.9265974751623,0.43056954350466936,0.5481657905461063,0.610719688409302,-0.33444751625308594,2.4350983017576904
0,2023-07-02,22d97bdb-e14f-458e-a96f-03fd25a8681b,^GSPC,linreg,5,512,5,5,0.04632817915898202,0.0835984321338461,-0.03727025297486408,742.3352601939428,0.426753360360802,0.5481657905461063,0.5918702861224555,-0.4469593802465778,2.555801316848223
0,2023-07-02,6df584f6-9ef9-4fa5-9ed8-e63529c178b4,^GSPC,xg,5,768,5,5,0.05134353226415911,0.08515099879856991,-0.0338074665344108,902.5745121527917,0.44619629792188975,0.5542169228981921,0.632295426275499,-0.39392049957743785,2.425707250296337
0,2023-07-02,7eb1c254-fb86-4110-9728-887722cea9fc,^GSPC,linreg,5,768,5,5,0.05780184557361179,0.08515099879856991,-0.027349153224958123,1229.1290927240009,0.5020914499467888,0.5542169228981921,0.6952105707314505,-0.5126877615344233,2.4733342751764518
0,2023-07-02,bdd20e82-8231-4908-a211-f5277c9dafe9,^GSPC,xg,5,1280,5,5,0.035045000743896715,0.08309774552861882,-0.0480527447847221,355.32860511408035,0.31049439327336037,0.5406543386602497,0.42637502886123946,-0.5414341614998127,2.402333883782579
0,2023-07-02,7cca2d9d-9ac2-45ef-aa60-c8fc0b5e9765,^GSPC,linreg,5,1280,5,5,0.045494306529779927,0.08309774552861882,-0.03760343899883889,608.4462725160905,0.394472701098774,0.5406543386602497,0.5425738576092602,-0.4965901058143774,2.410118722684334
0,2023-07-02,dab46e01-f1e3-425a-9c64-f54f7534e068,^GSPC,xg,5,1920,5,5,0.0469353806238173,0.08204795659342645,-0.03511257596960915,569.9501833325081,0.3726042248060853,0.5327705132669452,0.5077930893434673,-0.43511566837267274,2.3660953122847257
0,2023-07-02,456080a3-0bd5-419e-a7fe-018349279c28,^GSPC,linreg,5,1920,5,5,0.04294373039391286,0.08204795659342645,-0.03910422619951359,471.8033751443261,0.3670534853140075,0.5327705132669452,0.5063209961098252,-0.4051530892103256,2.373556448395932
0,2023-07-02,122cd521-c742-43b4-ba07-8028142758cd,^GSPC,xg,5,2560,5,5,0.03888071533506232,0.07745378207656528,-0.03857306674150296,341.44686297565056,0.32074714445654423,0.5030127274496335,0.4355046114568032,-0.4794619049597196,2.3873617944527403
0,2023-07-02,20b4f0cd-3448-439d-bff4-dfb7b50d0f91,^GSPC,linreg,5,2560,5,5,0.04659109780362325,0.07745378207656528,-0.03086268427294203,488.69693187404187,0.3826608117884732,0.5030127274496335,0.5294445460048138,-0.48285659467188563,2.3921071215532836
0,2023-07-02,5f4dfbc9-9026-44a1-8dbf-599dacb1c6cb,^GSPC,xg,5,3840,5,5,0.05068533332183822,0.07561523133152748,-0.024929898009689255,433.12964802105995,0.39353637627731064,0.4977243779283731,0.5499737641863605,-0.4560379861958125,2.318764945452014
0,2023-07-02,96c8b7b1-209c-4152-9063-6e667c299947,^GSPC,linreg,5,3840,5,5,0.08006250592232145,0.07561523133152748,0.00444727459079397,1255.8710163505934,0.570957910186833,0.4977243779283731,0.8178863020817607,-0.42304395444358167,2.318303527207961
0,2023-07-02,cc511e6d-5e95-4a8a-b6dd-81f7d845b661,^GSPC,xg,5,5120,5,5,0.04255028370674263,0.0691067999606112,-0.026556516253868567,231.6256606816472,0.33092907466631505,0.44795756924036023,0.4577178079192139,-0.5530804739383945,2.4395631939332696
0,2023-07-02,3405b96d-eaf1-4764-be09-f67d478b2a0a,^GSPC,linreg,5,5120,5,5,0.07458680267378948,0.0691067999606112,0.005480002713178278,692.1602932820375,0.5041977092216152,0.44795756924036023,0.7190226174640387,-0.47036113598441426,2.4349598344256713
0,2023-07-02,0407a939-37f5-4425-8f3e-b6a12b90544c,^GSPC,xg,5,6400,5,5,0.045829339638658206,0.05385200944342361,-0.008022669804765403,189.09203387193148,0.349226971756187,0.3709641744483069,0.483781801726419,-0.3839672004833867,2.431974088113869
0,2023-07-02,4adf1ab3-b36d-4535-a6cd-2f4b6e74cae2,^GSPC,linreg,5,6400,5,5,0.054761639413695606,0.05385200944342361,0.0009096299702719968,253.6201648631253,0.39441831836964625,0.3709641744483069,0.5560434065071832,-0.41421891762829993,2.4247850953739496
0,2023-07-02,52919acd-957f-48dc-9d7d-29d6a74e816d,^GSPC,xg,5,256,10,1,0.043494723444335026,0.08232553534834208,-0.038830811904007057,674.1998542681689,0.4006809124740954,0.5440437504447582,0.5546429218645283,-0.361843377921895,2.400498755623849
0,2023-07-02,0a221ae1-51bd-4abd-bc58-8304a0ae0696,^GSPC,linreg,5,256,10,1,0.03717489540408425,0.08232553534834208,-0.04515063994425783,478.1334582704278,0.35994284605395493,0.5440437504447582,0.5045804663229644,-0.4226168909577859,2.808659635680338
0,2023-07-02,2c159962-0758-452f-a2d5-d4786476b89c,^GSPC,xg,5,512,10,1,0.0632401308041719,0.0835984321338461,-0.0203583013296742,1691.2386414264668,0.5144596701795466,0.5481657905461063,0.7200193019829964,-0.41013681292101195,2.3680871688626084
0,2023-07-02,eee87b16-b5a0-4cac-9e5a-1a4fd9f693e7,^GSPC,linreg,5,512,10,1,0.04632817915898202,0.0835984321338461,-0.03727025297486408,742.3352601939428,0.426753360360802,0.5481657905461063,0.5918702861224555,-0.4469593802465778,2.555801316848223
0,2023-07-02,670880f4-af2e-4614-a7ff-e76f20601091,^GSPC,xg,5,768,10,1,0.06472602427482843,0.08515099879856991,-0.02042497452374148,1694.8280848461109,0.5266914145899466,0.5542169228981921,0.7395614281174775,-0.5782695642978178,2.3670553914173853
0,2023-07-02,f5d117e7-b128-4b7e-af96-85559cf9b068,^GSPC,linreg,5,768,10,1,0.05780184557361179,0.08515099879856991,-0.027349153224958123,1229.1290927240009,0.5020914499467888,0.5542169228981921,0.6952105707314505,-0.5126877615344233,2.4733342751764518
0,2023-07-02,36a15d22-20ea-44db-997c-d001e03f84dc,^GSPC,xg,5,1280,10,1,0.04738895536697285,0.08309774552861882,-0.035708790161645965,667.2045092427196,0.38470695692338835,0.5406543386602497,0.5282492102260056,-0.645570721972912,2.3535361389282237
0,2023-07-02,0d22d1bd-2402-47d3-94db-c0b2d3e8a011,^GSPC,linreg,5,1280,10,1,0.045494306529779927,0.08309774552861882,-0.03760343899883889,608.4462725160905,0.394472701098774,0.5406543386602497,0.5425738576092602,-0.4965901058143774,2.410118722684334
0,2023-07-02,bfe60090-2a82-41aa-9c6d-a3a4109f9591,^GSPC,xg,5,1920,10,1,0.06162997649409174,0.08204795659342645,-0.02041798009933471,1094.158928118388,0.4496619512259138,0.5327705132669452,0.614255343376858,-0.5943565730138379,2.3292935356536897
0,2023-07-02,754c16eb-2c5b-4c1b-8a37-b708ec21dc7f,^GSPC,linreg,5,1920,10,1,0.04294373039391286,0.08204795659342645,-0.03910422619951359,471.8033751443261,0.3670534853140075,0.5327705132669452,0.5063209961098252,-0.4051530892103256,2.373556448395932
0,2023-07-02,8bf0707d-1b44-4901-8ea1-65b157daa77e,^GSPC,xg,5,2560,10,1,0.0625339145908601,0.07745378207656528,-0.014919867485705174,960.4436866897627,0.45524375951437507,0.5030127274496335,0.6213522529692772,-0.5410299887519513,2.363960256365148
0,2023-07-02,79e73d60-b729-40ff-af56-16ae0da739b3,^GSPC,linreg,5,2560,10,1,0.04659109780362325,0.07745378207656528,-0.03086268427294203,488.69693187404187,0.3826608117884732,0.5030127274496335,0.5294445460048138,-0.48285659467188563,2.3921071215532836
0,2023-07-02,511d266b-f197-47a2-97e3-a1d5da45fb67,^GSPC,xg,5,3840,10,1,0.05769298770031672,0.07561523133152748,-0.017922243631210755,567.6578748166306,0.41650357873790145,0.4977243779283731,0.5798757689396287,-0.604452601206954,2.3211962602868077
0,2023-07-02,83eaffd4-516a-4819-bfd0-dbdc214052de,^GSPC,linreg,5,3840,10,1,0.08006250592232145,0.07561523133152748,0.00444727459079397,1255.8710163505934,0.570957910186833,0.4977243779283731,0.8178863020817607,-0.42304395444358167,2.318303527207961
0,2023-07-02,dc60a358-a5d8-4e2c-b59b-bc68753e52c2,^GSPC,xg,5,5120,10,1,0.053506575767664044,0.0691067999606112,-0.015600224192947154,347.9918468747358,0.3808665382991417,0.44795756924036023,0.5294273294266717,-0.5680486311944876,2.443249651958649
0,2023-07-02,81fb686a-7ff9-4bf0-b254-63b01d44d542,^GSPC,linreg,5,5120,10,1,0.07458680267378948,0.0691067999606112,0.005480002713178278,692.1602932820375,0.5041977092216152,0.44795756924036023,0.7190226174640387,-0.47036113598441426,2.4349598344256713
0,2023-07-02,94990622-10eb-4014-99f1-55d276404068,^GSPC,xg,5,6400,10,1,0.03923130042569323,0.05385200944342361,-0.014620709017730382,148.84012981703685,0.30359800962213607,0.3709641744483069,0.4218297460793807,-0.5611901850465546,2.433291934713419
0,2023-07-02,55da1ed0-456a-469a-8f70-41287ba58b4e,^GSPC,linreg,5,6400,10,1,0.054761639413695606,0.05385200944342361,0.0009096299702719968,253.6201648631253,0.39441831836964625,0.3709641744483069,0.5560434065071832,-0.41421891762829993,2.4247850953739496
0,2023-07-02,d951d35c-260b-44eb-8c0d-3d7dc332cc7e,^GSPC,xg,5,256,10,2,0.04672848600876356,0.08232553534834208,-0.035597049339578524,798.3608112300955,0.42882815893724163,0.5440437504447582,0.6060447454426723,-0.35954772645011784,2.4554186855837514
0,2023-07-02,aef2531a-42ba-44cc-bd57-97beda397484,^GSPC,linreg,5,256,10,2,0.03717489540408425,0.08232553534834208,-0.04515063994425783,478.1334582704278,0.35994284605395493,0.5440437504447582,0.5045804663229644,-0.4226168909577859,2.808659635680338
0,2023-07-02,975ae028-42d7-4c5e-9f6e-70c96ee7d4b1,^GSPC,xg,5,512,10,2,0.04055833744536552,0.0835984321338461,-0.04304009468848058,549.3541394230766,0.3623489606876569,0.5481657905461063,0.5024149193840306,-0.394095179129805,2.4226335963222008
0,2023-07-02,f6b0ec71-f2c9-45df-b36d-2e327cfc5f7e,^GSPC,linreg,5,512,10,2,0.04632817915898202,0.0835984321338461,-0.03727025297486408,742.3352601939428,0.426753360360802,0.5481657905461063,0.5918702861224555,-0.4469593802465778,2.555801316848223
0,2023-07-02,fc244dff-93d9-454f-b929-b6daa5f7cf3a,^GSPC,xg,5,768,10,2,0.0541946857199731,0.08515099879856991,-0.03095631307859681,1035.709855989416,0.4615283127618347,0.5542169228981921,0.6473995337226606,-0.4256237557107415,2.4083530699943254
0,2023-07-02,d9f5dc06-fddc-43a7-b814-42fcde9002c3,^GSPC,linreg,5,768,10,2,0.05780184557361179,0.08515099879856991,-0.027349153224958123,1229.1290927240009,0.5020914499467888,0.5542169228981921,0.6952105707314505,-0.5126877615344233,2.4733342751764518
0,2023-07-02,8799656e-ccea-4297-8d83-b2ec5bda5c5a,^GSPC,xg,5,1280,10,2,0.04938180744883791,0.08309774552861882,-0.033715938079780905,734.1448917327764,0.39749011578382754,0.5406543386602497,0.5477989348972839,-0.52670398506447,2.372469195528251
0,2023-07-02,38644b8f-1b26-463a-bef6-37c89f6e466e,^GSPC,linreg,5,1280,10,2,0.045494306529779927,0.08309774552861882,-0.03760343899883889,608.4462725160905,0.394472701098774,0.5406543386602497,0.5425738576092602,-0.4965901058143774,2.410118722684334
0,2023-07-02,922ef26c-097f-44ef-9b56-d3e4d6c15703,^GSPC,xg,5,1920,10,2,0.04875144534090503,0.08204795659342645,-0.03329651125252142,619.8723302153486,0.38491004587305055,0.5327705132669452,0.524411497820647,-0.5606392157079386,2.347804112962892
0,2023-07-02,a6730a1f-921a-43d0-8947-dd5c86eea415,^GSPC,linreg,5,1920,10,2,0.04294373039391286,0.08204795659342645,-0.03910422619951359,471.8033751443261,0.3670534853140075,0.5327705132669452,0.5063209961098252,-0.4051530892103256,2.373556448395932
0,2023-07-02,8018dfe2-8497-40d5-bc34-eeeda619d498,^GSPC,xg,5,2560,10,2,0.04228043025074735,0.07745378207656528,-0.03517335182581793,401.3189787738786,0.34310831716456014,0.5030127274496335,0.46467015988597454,-0.5750585925037192,2.380755298227033
0,2023-07-02,15fc9fba-4b8a-4f75-8bbb-d007bea24847,^GSPC,linreg,5,2560,10,2,0.04659109780362325,0.07745378207656528,-0.03086268427294203,488.69693187404187,0.3826608117884732,0.5030127274496335,0.5294445460048138,-0.48285659467188563,2.3921071215532836
0,2023-07-02,543ecb38-2d7f-4600-b365-b330feb7739d,^GSPC,xg,5,3840,10,2,0.06107449014804134,0.07561523133152748,-0.014540741183486139,643.8363310021809,0.4526559592816635,0.4977243779283731,0.629545402702282,-0.5182768003279357,2.316691088619936
0,2023-07-02,09b1fd2c-7305-4c90-9953-357134fd0390,^GSPC,linreg,5,3840,10,2,0.08006250592232145,0.07561523133152748,0.00444727459079397,1255.8710163505934,0.570957910186833,0.4977243779283731,0.8178863020817607,-0.42304395444358167,2.318303527207961
0,2023-07-02,6f623294-aa52-428b-ba02-eddb72741ba7,^GSPC,xg,5,5120,10,2,0.05377397018906538,0.0691067999606112,-0.01533282977154582,351.2747190300852,0.38901040493909517,0.44795756924036023,0.539247912298994,-0.5117011072782907,2.445415847483472
0,2023-07-02,a4ce6d63-89fe-4fb7-918f-b05b205864c2,^GSPC,linreg,5,5120,10,2,0.07458680267378948,0.0691067999606112,0.005480002713178278,692.1602932820375,0.5041977092216152,0.44795756924036023,0.7190226174640387,-0.47036113598441426,2.4349598344256713
0,2023-07-02,93dd89a2-b844-4d09-8a7a-da5756b3d196,^GSPC,xg,5,6400,10,2,0.02711043254930967,0.05385200944342361,-0.02674157689411394,88.45843887358771,0.24184320187567807,0.3709641744483069,0.328937136678854,-0.5833540714809123,2.418778479948721
0,2023-07-02,dc8fd0c4-b339-4b1d-bc0a-b397f80e1b97,^GSPC,linreg,5,6400,10,2,0.054761639413695606,0.05385200944342361,0.0009096299702719968,253.6201648631253,0.39441831836964625,0.3709641744483069,0.5560434065071832,-0.41421891762829993,2.4247850953739496
0,2023-07-02,7ae6289e-d5b4-4675-b329-ec49e0f3ad2e,^GSPC,xg,5,256,10,3,0.03648402554630659,0.08232553534834208,-0.045841509802035496,459.9084765956363,0.3506693274834348,0.5440437504447582,0.4923565917954321,-0.38552274833688277,2.5100820031652877
0,2023-07-02,2e99722a-c833-48c4-930b-2afe08d7c8ac,^GSPC,linreg,5,256,10,3,0.03717489540408425,0.08232553534834208,-0.04515063994425783,478.1334582704278,0.35994284605395493,0.5440437504447582,0.5045804663229644,-0.4226168909577859,2.808659635680338
0,2023-07-02,24268f94-938a-45d9-a6c0-7c984f5fc43f,^GSPC,xg,5,512,10,3,0.04304672620610783,0.0835984321338461,-0.04055170592773827,626.5973306378488,0.3834651728820809,0.5481657905461063,0.5306604699314785,-0.4227438223035471,2.456905457184228
0,2023-07-02,d436aff1-e735-4107-b1b3-865e5d5608dd,^GSPC,linreg,5,512,10,3,0.04632817915898202,0.0835984321338461,-0.03727025297486408,742.3352601939428,0.426753360360802,0.5481657905461063,0.5918702861224555,-0.4469593802465778,2.555801316848223
0,2023-07-02,91973940-dd77-4065-befb-f88c5a59fec8,^GSPC,xg,5,768,10,3,0.04925077866106564,0.08515099879856991,-0.03590022013750427,814.6950984968772,0.42939290117633067,0.5542169228981921,0.5992810863801415,-0.50582280220614,2.437634018770388
0,2023-07-02,e2a1d5ea-500c-459e-b5cc-ba59f6c79cc2,^GSPC,linreg,5,768,10,3,0.05780184557361179,0.08515099879856991,-0.027349153224958123,1229.1290927240009,0.5020914499467888,0.5542169228981921,0.6952105707314505,-0.5126877615344233,2.4733342751764518
0,2023-07-02,d316ac28-18f6-4c5e-b220-8833b4aa6d1f,^GSPC,xg,5,1280,10,3,0.03678710394251894,0.08309774552861882,-0.04631064158609988,390.3050097876366,0.3188306542596191,0.5406543386602497,0.43192158533198816,-0.4476360291131207,2.4028863639382125
0,2023-07-02,5cce7cb9-21fe-4158-8f0a-b919ba850f4b,^GSPC,linreg,5,1280,10,3,0.045494306529779927,0.08309774552861882,-0.03760343899883889,608.4462725160905,0.394472701098774,0.5406543386602497,0.5425738576092602,-0.4965901058143774,2.410118722684334
0,2023-07-02,ce361479-e2f4-4964-b620-62e024c20d46,^GSPC,xg,5,1920,10,3,0.04072499706977761,0.08204795659342645,-0.04132295952364884,423.4715323789345,0.3392495497157279,0.5327705132669452,0.45907628986353144,-0.5676555786768573,2.3641441628808613
0,2023-07-02,a24b883a-aa77-4a93-8a30-5d2709d5f452,^GSPC,linreg,5,1920,10,3,0.04294373039391286,0.08204795659342645,-0.03910422619951359,471.8033751443261,0.3670534853140075,0.5327705132669452,0.5063209961098252,-0.4051530892103256,2.373556448395932
0,2023-07-02,f7f57078-3a1b-4cac-b40d-a9e90170e742,^GSPC,xg,5,2560,10,3,0.034814088131565724,0.07745378207656528,-0.04263969394499956,278.93906383190176,0.29939062114623166,0.5030127274496335,0.40265951163802416,-0.5874846603988241,2.4019071052909475
0,2023-07-02,2131eabc-b5ec-420a-ba53-24c9f5d4cd1d,^GSPC,linreg,5,2560,10,3,0.04659109780362325,0.07745378207656528,-0.03086268427294203,488.69693187404187,0.3826608117884732,0.5030127274496335,0.5294445460048138,-0.48285659467188563,2.3921071215532836
0,2023-07-02,93f901b1-34fc-4f83-80b8-f32a5b9dcdd9,^GSPC,xg,5,3840,10,3,0.05551505274286517,0.07561523133152748,-0.02010017858866231,522.66201514974,0.42627889770178895,0.4977243779283731,0.5909834946498413,-0.5484521441479712,2.3187706233609324
0,2023-07-02,e35b7d09-1d4e-4ff2-a9c1-f0edbb2c3506,^GSPC,linreg,5,3840,10,3,0.08006250592232145,0.07561523133152748,0.00444727459079397,1255.8710163505934,0.570957910186833,0.4977243779283731,0.8178863020817607,-0.42304395444358167,2.318303527207961
0,2023-07-02,fbe1afee-c344-4310-9ecd-42ac2a78ac41,^GSPC,xg,5,5120,10,3,0.042856770364519514,0.0691067999606112,-0.026250029596091684,234.4419282702936,0.3311360257494124,0.44795756924036023,0.4589105971260195,-0.5628546376810788,2.441358561331418
0,2023-07-02,3999769e-b6ca-47bb-b6cb-34e522333ff6,^GSPC,linreg,5,5120,10,3,0.07458680267378948,0.0691067999606112,0.005480002713178278,692.1602932820375,0.5041977092216152,0.44795756924036023,0.7190226174640387,-0.47036113598441426,2.4349598344256713
0,2023-07-02,a0d5fd78-5006-471f-9f9d-90b145dd68a2,^GSPC,xg,5,6400,10,3,0.03581261367492461,0.05385200944342361,-0.018039395768499,130.15414187981912,0.2918700905973898,0.3709641744483069,0.4025858132705664,-0.524046199204976,2.4284228002896677
0,2023-07-02,43ea0138-9438-4bfd-9045-e431aa1caa0e,^GSPC,linreg,5,6400,10,3,0.054761639413695606,0.05385200944342361,0.0009096299702719968,253.6201648631253,0.39441831836964625,0.3709641744483069,0.5560434065071832,-0.41421891762829993,2.4247850953739496
0,2023-07-02,65921416-6cdd-427e-a5c3-35c4d0d32af1,^GSPC,xg,5,256,10,5,0.035024935982201244,0.08232553534834208,-0.04730059936614084,423.2472321017435,0.3442000889763757,0.5440437504447582,0.48440579245843063,-0.34436817792226354,2.6079513247015234
0,2023-07-02,e7da17d1-6af9-4343-bb50-cdc2b2d32c8c,^GSPC,linreg,5,256,10,5,0.03717489540408425,0.08232553534834208,-0.04515063994425783,478.1334582704278,0.35994284605395493,0.5440437504447582,0.5045804663229644,-0.4226168909577859,2.808659635680338
0,2023-07-02,35fdb4f9-b7d1-42f6-ab36-beabb3718d82,^GSPC,xg,5,512,10,5,0.03898664465768409,0.0835984321338461,-0.04461178747616201,504.7712466706149,0.3654571808217154,0.5481657905461063,0.515267790105924,-0.4465703440482519,2.540609225532451
0,2023-07-02,fbb0fd16-4f3e-4126-b3b0-64345a7e0467,^GSPC,linreg,5,512,10,5,0.04632817915898202,0.0835984321338461,-0.03727025297486408,742.3352601939428,0.426753360360802,0.5481657905461063,0.5918702861224555,-0.4469593802465778,2.555801316848223
0,2023-07-02,9c55b020-9e28-48c1-af75-620972aef093,^GSPC,xg,5,768,10,5,0.04905653953193023,0.08515099879856991,-0.03609445926663968,806.931613729229,0.4352018634817064,0.5542169228981921,0.6131520296083166,-0.3304307025220889,2.5196808968295876
0,2023-07-02,1cfffd2a-b924-4a28-b4bf-c411ecba12a3,^GSPC,linreg,5,768,10,5,0.05780184557361179,0.08515099879856991,-0.027349153224958123,1229.1290927240009,0.5020914499467888,0.5542169228981921,0.6952105707314505,-0.5126877615344233,2.4733342751764518
0,2023-07-02,513de958-09b8-423c-8a98-d25a4a61a14f,^GSPC,xg,5,1280,10,5,0.03070107377479192,0.08309774552861882,-0.052396671753826896,278.3940350023406,0.2873139715614175,0.5406543386602497,0.3922364016870794,-0.44953919568614537,2.4658939624568514
0,2023-07-02,792dfc3f-da12-4560-9887-f90c19ba83f9,^GSPC,linreg,5,1280,10,5,0.045494306529779927,0.08309774552861882,-0.03760343899883889,608.4462725160905,0.394472701098774,0.5406543386602497,0.5425738576092602,-0.4965901058143774,2.410118722684334
0,2023-07-02,6f5f9cdd-efaf-4567-872e-05da109916ad,^GSPC,xg,5,1920,10,5,0.045569777785708254,0.08204795659342645,-0.0364781788077182,534.6525204014862,0.38013360210696495,0.5327705132669452,0.5149186826741736,-0.4841503643185309,2.41167920301338
0,2023-07-02,da3eddda-30da-4a2d-b067-c3963572ed54,^GSPC,linreg,5,1920,10,5,0.04294373039391286,0.08204795659342645,-0.03910422619951359,471.8033751443261,0.3670534853140075,0.5327705132669452,0.5063209961098252,-0.4051530892103256,2.373556448395932
0,2023-07-02,c35bdb70-9c6e-444b-9745-10194db4b622,^GSPC,xg,5,2560,10,5,0.04913234367439978,0.07745378207656528,-0.0283214384021655,546.9830316135503,0.3916508243297471,0.5030127274496335,0.5338439647767013,-0.3971899783882623,2.4317092205101845
0,2023-07-02,5e210fd7-729f-44e2-9a5c-6e2aa73c36fa,^GSPC,linreg,5,2560,10,5,0.04659109780362325,0.07745378207656528,-0.03086268427294203,488.69693187404187,0.3826608117884732,0.5030127274496335,0.5294445460048138,-0.48285659467188563,2.3921071215532836
0,2023-07-02,cb79770a-eb63-4693-a19e-aaef9d8de3c3,^GSPC,xg,5,3840,10,5,0.051134743314401154,0.07561523133152748,-0.024480488017126323,440.9029504628383,0.4070158406584027,0.4977243779283731,0.5681985142030747,-0.4361720295732003,2.3520169504395976
0,2023-07-02,264daf64-1177-4440-859b-04f97d101a63,^GSPC,linreg,5,3840,10,5,0.08006250592232145,0.07561523133152748,0.00444727459079397,1255.8710163505934,0.570957910186833,0.4977243779283731,0.8178863020817607,-0.42304395444358167,2.318303527207961
0,2023-07-02,eda3877d-7d2e-443c-ab44-e5ace328d7b5,^GSPC,xg,5,5120,10,5,0.029122311578300586,0.0691067999606112,-0.03998448838231061,128.38808101370586,0.2589243208427427,0.44795756924036023,0.35728320582704703,-0.5088148937123865,2.4628826118650227
0,2023-07-02,e8a4936b-7b9b-41c1-97dd-ccf348aef418,^GSPC,linreg,5,5120,10,5,0.07458680267378948,0.0691067999606112,0.005480002713178278,692.1602932820375,0.5041977092216152,0.44795756924036023,0.7190226174640387,-0.47036113598441426,2.4349598344256713
0,2023-07-02,dc94b8d9-54d4-44b7-9df7-9c9f07039a5a,^GSPC,xg,5,6400,10,5,0.026945343743573158,0.05385200944342361,-0.02690666569985045,87.7421336601189,0.2435224844312201,0.3709641744483069,0.33328340820113883,-0.4709197597605503,2.4658528333083987
0,2023-07-02,ce588294-d7c4-49ad-9718-b95d76140c25,^GSPC,linreg,5,6400,10,5,0.054761639413695606,0.05385200944342361,0.0009096299702719968,253.6201648631253,0.39441831836964625,0.3709641744483069,0.5560434065071832,-0.41421891762829993,2.4247850953739496
0,2023-07-02,7fefcdef-8ed3-4626-afd9-07539187752e,^GSPC,xg,10,256,2,1,0.06456835873699718,0.08186266166866463,-0.01729430293166745,1919.264628832073,0.5399114833327521,0.5414696074025696,0.7346451527146521,-0.3556155023085505,3.2092128223302137
0,2023-07-02,92cdfb48-cfec-4ce2-9808-e1e80d731a02,^GSPC,linreg,10,256,2,1,0.039318695397780434,0.08186266166866463,-0.04254396627088419,537.4868080949144,0.37777688491556854,0.5414696074025696,0.5289825937942371,-0.34669276904467555,4.4247846598444545
