,Date Run,Backtest_id,Ticker,algo,Prediction Window,Lookback Window,Number of Estimators,Max Depth,Annualized Return,Benchmark Annualized Return,Active Annualized Return,Cumulative Returns,Sharpe Ratio,Benchmark Sharpe Ratio,Sortino Ratio,Max Drawdown,Mean Squared Error,Accuracy,Baseline Accuracy,Accuracy Model Improvement,Precision,recall,F1 Score,Baseline F1 Score,F1 Score Model Improvement,Up Market Accuracy,Down Market Accuracy,Top 20% Up Market Accuracy,Bottom 20% Down Market Accuracy
0,2023-11-20,13e0b9c0-defc-4888-ad9f-8cfd35136270,^GSPC,xg,3,1280,2,2,0.08101573591602129,0.07402304364387735,0.006992692272143941,71455.57311115507,0.5158264182265571,0.5306685221792733,0.7146953782481634,-0.6354022895010799,1.8169272039520974,0.5387651911647299,0.5524261509802182,-0.013660959815488316,0.5531430934656741,0.8590927338418306,0.672977137645838,0.7116939516013828,-0.038716813955544827,0.8590927338418306,0.14339510454860768,0.8354852144939608,0.8424528301886792
0,2023-11-20,c1939202-90cb-415f-9c12-1075c2fe2df9,^GSPC,xg,3,1920,2,2,0.08608535803999384,0.07711267655043308,0.008972681489560763,69711.43177915487,0.536981634645976,0.5512178516793785,0.7446649088220788,-0.5750535020894747,1.7934884664436317,0.5455126449374601,0.5520861864329407,-0.006573541495480617,0.552541040007864,0.929551843889532,0.6930949445129472,0.7114117647058823,-0.018316820192935124,0.929551843889532,0.07215654300856095,0.884272997032641,0.8923076923076924
0,2023-11-20,02ffa09c-0bcf-451b-b87f-3ad0cc3cdbb9,^GSPC,xg,3,2560,2,2,0.0903825812196215,0.07980782354014115,0.010574757679480351,61423.455460699915,0.5572757392558771,0.5670221445343419,0.7775060655249866,-0.6312092947121426,1.7252772493086763,0.5492805417097715,0.5538418132229851,-0.004561271513213616,0.555009281091657,0.9392935982339956,0.6977389549367727,0.7128676915627647,-0.015128736625992012,0.9392935982339956,0.06513490725126475,0.9151648351648352,0.922923918448533
0,2023-11-20,dbebfb60-e2e6-4859-a843-6e08dddcdc5b,^GSPC,xg,3,3840,2,2,0.07991442002471438,0.07031099898590631,0.009603421038808069,13669.090074732689,0.4885431613204792,0.4985882342926753,0.6808752939417728,-0.644846345848015,1.7072351858691168,0.5526868808165716,0.5560392274592214,-0.0033523466426498283,0.555566920677134,0.9775038243498605,0.7084719233026805,0.7146853596578667,-0.00621343635518623,0.9775038243498605,0.0206243660543221,0.9575729927007299,0.9641744548286605
0,2023-11-20,acc7209f-9d8e-4e87-84ac-3cbb67b43a2f,^GSPC,xg,3,256,2,3,0.06557475330283902,0.06249505464506733,0.00307969865777169,35514.12371772908,0.42774261050680445,0.4190513770217709,0.601180538850184,-0.6941828186006159,2.0428771479900654,0.5344081459482393,0.5490029698769623,-0.014594823928723022,0.5594964290037526,0.7143740340030912,0.6275201955060756,0.7088468912626678,-0.08132669575659213,0.7143740340030912,0.31533396048918155,0.6091954022988506,0.6325435851586947
0,2023-11-20,1bc1f8b5-c153-4898-b68f-74db3ebb7967,^GSPC,xg,3,512,2,3,0.08235168692152839,0.07513784543720536,0.007213841484323025,128542.7673241602,0.5149675904311952,0.503178526257796,0.7215376351302741,-0.5833145573420613,2.025208967620269,0.5331989362614737,0.5496697263446856,-0.01647079008321184,0.5542574702314087,0.7700351150994927,0.6445670988601849,0.7094024191093028,-0.06483532024911787,0.7700351150994927,0.24411848747499762,0.7094676960585128,0.7058823529411765
0,2023-11-20,0b9dd6a4-7fae-4a8f-a9c1-5f7cd72131c2,^GSPC,xg,3,768,2,3,0.08396417672651846,0.07377446382922392,0.010189712897294534,124850.22913940408,0.5316294621377498,0.5110100343052633,0.740177083626585,-0.6246969841469785,1.9786490991316514,0.5390753751409489,0.5512186659727644,-0.012143290831815423,0.5580267558528428,0.7876475216365066,0.6532463295269167,0.7106911205546858,-0.057444791027769004,0.7876475216365066,0.2337649787398531,0.7553897180762852,0.7544022242817423
0,2023-11-20,d202fbe1-ad56-45b0-b6ad-b55322e3ae8a,^GSPC,xg,3,1280,2,3,0.07798107589128134,0.07402304364387735,0.003958032247403986,56345.50639073821,0.5031391351131672,0.5306685221792733,0.697625499901433,-0.663498769976835,1.8188821488465623,0.5361039652266477,0.5524261509802182,-0.016322185753570473,0.5524214728437861,0.8443998394219189,0.6678944527355285,0.7116939516013828,-0.043799498865854325,0.8443998394219189,0.15558418392627094,0.8129945855893378,0.8301886792452831
0,2023-11-20,30e8a4b7-160b-48ed-9de3-6fd81ebe9bfd,^GSPC,xg,3,1920,2,3,0.08434454689965909,0.07711267655043308,0.007231870349226011,61372.82051081519,0.5295973841089103,0.5512178516793785,0.7343605005551936,-0.6002938009064492,1.7974008550770049,0.5408563863781612,0.5520861864329407,-0.01122980005477947,0.5507781324820431,0.9130147180420043,0.6870760998071059,0.7114117647058823,-0.024335664898776366,0.9130147180420043,0.08214431308601712,0.8639253921153031,0.8817307692307692
0,2023-11-20,66caf520-35b2-4fbf-bbaa-2f1d7c418488,^GSPC,xg,3,2560,2,3,0.09246205107926975,0.07980782354014115,0.012654227539128593,70768.45501753535,0.5671520391068492,0.5670221445343419,0.7928342729537294,-0.6119551478122993,1.728267367854676,0.5485281670271795,0.5538418132229851,-0.005313646195805544,0.5552005679801207,0.9295296315163865,0.6951773184747754,0.7128676915627647,-0.017690373087989375,0.9295296315163865,0.0755691399662732,0.9191208791208791,0.9149676777722526
0,2023-11-20,cd547784-506a-4139-9493-b55faee4f4dd,^GSPC,xg,3,3840,2,3,0.07772166748592024,0.07031099898590631,0.007410668500013928,11988.10541400317,0.48007046000813397,0.4985882342926753,0.6676109500276332,-0.6611079929857906,1.7108825307881124,0.5501350945661964,0.5560392274592214,-0.005904132893025049,0.5546794475365904,0.9685053540898048,0.7053773306681522,0.7146853596578667,-0.0093080289897145,0.9685053540898048,0.026146737292911077,0.9434306569343066,0.9537902388369678
0,2023-11-20,5f8ba06e-357e-4a13-8173-a263c761f729,^GSPC,xg,3,256,2,5,0.06911318658325172,0.06249505464506733,0.006618131938184391,48295.63015866719,0.4445835540297313,0.4190513770217709,0.6269026942901864,-0.6925918689980235,2.055693327707235,0.5286380992787442,0.5490029698769623,-0.02036487059821812,0.5564327124707044,0.6972179289026275,0.6189202167798588,0.7088468912626678,-0.089926674482809,0.6972179289026275,0.3234242709313264,0.6155370590566785,0.615556548949486
0,2023-11-20,03c54a77-4eb0-4c9b-a3f7-90d575e4c086,^GSPC,xg,3,512,2,5,0.07553905080728618,0.07513784543720536,0.0004012053700808149,72559.28086550623,0.4846842620041485,0.503178526257796,0.6751852699853699,-0.614942611703641,2.0366408488948085,0.529810414343313,0.5496697263446856,-0.019859312001372587,0.5540958720149471,0.740538431525556,0.6338921915703694,0.7094024191093028,-0.07551022753893344,0.740538431525556,0.27259739022764073,0.6647704185290533,0.6619909502262443
0,2023-11-20,4ccb585c-a6c6-4273-97f9-bf5cd631740d,^GSPC,xg,3,768,2,5,0.07755559508160781,0.07377446382922392,0.0037811312523838847,73857.34316865343,0.5003267874529981,0.5110100343052633,0.6934066252732878,-0.6008141488538186,1.9882849004939995,0.5366900858704138,0.5512186659727644,-0.014528580102350586,0.5576868347657806,0.770889063729347,0.6471812147032597,0.7106911205546858,-0.06350990585142602,0.770889063729347,0.24903362968689602,0.7189054726368159,0.7228915662650602
0,2023-11-20,2364055e-9b7e-44ad-9126-87d02032c3b9,^GSPC,xg,3,1280,2,5,0.07865979798779033,0.07402304364387735,0.004636754343912974,59424.30336398803,0.5116372507037379,0.5306685221792733,0.7100136299463033,-0.6044029640480849,1.8264051922411266,0.5343741683668943,0.5524261509802182,-0.018051982613323858,0.5531129566302991,0.8181453231633882,0.6600168404689423,0.7116939516013828,-0.051677111132440556,0.8181453231633882,0.18412446734714102,0.7738442315701791,0.7811320754716982
0,2023-11-20,331a8b00-fb70-4d62-ba2d-7f015a51d8d5,^GSPC,xg,3,1920,2,5,0.08470352365355738,0.07711267655043308,0.0075908471031242986,63007.68765721315,0.537020842143397,0.5512178516793785,0.7458935329884497,-0.6221497957216504,1.800825794446918,0.5389847530356979,0.5520861864329407,-0.01310143339724279,0.551009971874201,0.8909376550355548,0.6809061897690291,0.7114117647058823,-0.03050557493685324,0.8909376550355548,0.10517733387688545,0.8287409919457397,0.8451923076923077
0,2023-11-20,1f120457-8a43-4ec8-b4cc-cda77a5ea2f2,^GSPC,xg,3,2560,2,5,0.08561886522088469,0.07980782354014115,0.005811041680743534,44354.217505540524,0.5367955240303761,0.5670221445343419,0.7465450917715954,-0.6589742762740154,1.7343503607574555,0.5449073638672058,0.5538418132229851,-0.00893444935577925,0.5542019409456949,0.9115299711326201,0.6893097913322632,0.7128676915627647,-0.023557900230501527,0.9115299711326201,0.08979763912310287,0.8725274725274725,0.8910989557434112
0,2023-11-20,6ea6e043-89fd-41e1-b60e-361c0ef07005,^GSPC,xg,3,3840,2,5,0.0791606738972519,0.07031099898590631,0.008849674911345584,13066.807729445918,0.48916221262052767,0.4985882342926753,0.6812879000376137,-0.6609410166424006,1.7144512635847224,0.5510357250075053,0.5560392274592214,-0.005003502451716102,0.5556422256890275,0.9614865472869613,0.7042810532907096,0.7146853596578667,-0.010404306367157168,0.9614865472869613,0.03696607686239153,0.9315693430656934,0.9356178608515057
0,2023-11-20,bfb6ce0a-f3c8-442a-aca3-4db45f1961e9,^GSPC,xg,3,256,3,1,0.07479638719211135,0.06249505464506733,0.01230133254704402,78931.02579190933,0.4715979318274875,0.4190513770217709,0.6674822566316462,-0.674641766419157,2.0346420641951055,0.5327959270258804,0.5490029698769623,-0.016207042851081876,0.5566725455614344,0.7317619783616692,0.6323205342237062,0.7088468912626678,-0.0765263570389616,0.7317619783616692,0.2905926622765757,0.640110978993262,0.6468484577559231
0,2023-11-24,26ba1b80-ca4a-41ad-93c8-6faf3ad7c358,^GSPC,xg,3,512,3,1,0.07366303804531871,0.0753970376832116,-0.0017339996378928912,62013.6048532832,0.4687750823288608,0.5045697898059053,0.6513699908379389,-0.6418670595266611,2.0225374498487123,0.5289475941332876,0.5497469765846128,-0.020799382451325177,0.5511227503203878,0.7715890475076059,0.6429825131638822,0.7094667515289039,-0.06648423836502171,0.7715890475076059,0.23268882750738165,0.7209585702680747,0.7416289592760181
0,2023-11-24,140bec24-cc88-4080-94c9-412329736a9d,^GSPC,xg,3,768,3,1,0.07637626066596348,0.07403951849767898,0.0023367421682845,67109.1735462387,0.4902493809350308,0.512498011033528,0.6796713075882768,-0.6789911734061456,1.9764817565132353,0.5355563264244211,0.5512965050732808,-0.015740178648859682,0.5541029658041164,0.8067484662576687,0.6569735788630904,0.7107558139534884,-0.053782235090398034,0.8067484662576687,0.2023579435639737,0.7865727310401989,0.8067655236329935
0,2023-11-24,e695ea70-3047-45e4-b4d6-c607c811b40f,^GSPC,xg,3,1280,3,1,0.07613038613427237,0.07430087981375655,0.0018295063205158169,48784.31014280092,0.49284751787251624,0.532306481984119,0.6813472593035947,-0.7121808996900063,1.8175633202176984,0.5365410199556541,0.5525055432372505,-0.015964523281596477,0.5527698938294965,0.8441287422746608,0.6680641575353342,0.7117598331857522,-0.04369567565041799,0.8441287422746608,0.15677336240214051,0.8351373855120733,0.8556603773584905
0,2023-11-24,da60ac31-b48a-4f65-97c3-8926bcf7ac07,^GSPC,xg,3,1920,3,1,0.08526709851324066,0.0774085393031998,0.00785855921004086,65746.81466097495,0.5292122339606383,0.5529674158830004,0.7353415821162675,-0.6197964376166454,1.7950205375006347,0.5440894568690096,0.5521679598356914,-0.008078502966681889,0.5524809635196337,0.9175896842453298,0.6896958777298002,0.7114796518466243,-0.021783774116824084,0.9175896842453298,0.08357113738279658,0.8838983050847458,0.8908653846153847
0,2023-11-24,01d22479-04bf-44ac-b9a7-4cccf81b280b,^GSPC,xg,3,2560,3,1,0.08943435771695207,0.08012414704592219,0.009310210671029884,57654.891894638684,0.5457817404613221,0.5688880058859573,0.762744262493681,-0.6579997560862019,1.7285139933117977,0.5477668077103902,0.5539257169722615,-0.006158909261871237,0.5543221658546386,0.9366830758784587,0.6964753400018932,0.7129371898826092,-0.016461849880716084,0.9366830758784587,0.06481871838111299,0.937609841827768,0.9393336648433616
0,2023-11-24,e1ea27bc-3f19-49b8-816c-85f83c6982f1,^GSPC,xg,3,3840,3,1,0.08323829014321449,0.07067660182409274,0.012561688319121744,16686.27257228655,0.4988359949745276,0.5006889618728896,0.6994272560993626,-0.6479727554176427,1.7085743093062047,0.552176088044022,0.556128064032016,-0.003951975987994016,0.5551086901186173,0.9808401547179995,0.7089726918075423,0.7147587359758254,-0.0057860441682831,0.9808401547179995,0.015101994815733122,0.9694482444140446,0.9709241952232607
0,2023-11-24,f5df8fea-a37e-4c45-aa65-e14267ac33b9,^GSPC,xg,3,256,3,2,0.07354054277042876,0.0627477301159507,0.010792812654478068,70909.77573564848,0.4645153526249647,0.42033693837584196,0.6570662403766285,-0.7215236354913173,2.0432216942459065,0.5349961822346653,0.5490794943581913,-0.014083312123525982,0.5590865728595278,0.7244283065512979,0.6311078207026517,0.7089106741880717,-0.07780285348542004,0.7244283065512979,0.30432737535277515,0.6378763866877971,0.6441662941439428
0,2023-11-24,933973d9-9464-4540-bb82-e087716861b7,^GSPC,xg,3,512,3,2,0.07744214734739541,0.0753970376832116,0.0020451096641838085,85262.62489200124,0.49086390619540926,0.5045697898059053,0.6810162225401529,-0.6049527645093737,2.030726899250719,0.5321211081567887,0.5497469765846128,-0.0176258684278241,0.5545459740556603,0.7570013261564865,0.6401477670031005,0.7094667515289039,-0.06931898452580343,0.7570013261564865,0.25754833793694637,0.7116165718927701,0.6986425339366515
0,2023-11-24,7c852c2a-ddfe-4dc8-ae32-9a4e21a8f612,^GSPC,xg,3,768,3,2,0.08136427642516142,0.07403951849767898,0.007324757927482439,101067.42864911287,0.5176101591498631,0.512498011033528,0.7167035887111367,-0.6390268913822585,1.983643660981357,0.5387650680773567,0.5512965050732808,-0.012531436995924072,0.5596051196694025,0.7668711656441718,0.647045160434018,0.7107558139534884,-0.06371065351947036,0.7668711656441718,0.258504058755315,0.7472026523000415,0.7437442075996293
0,2023-11-24,ee6d3274-ab4d-42f9-9f2e-64e89e1e273d,^GSPC,xg,3,1280,3,2,0.0816183167529565,0.07430087981375655,0.0073174369391999505,74993.96238150688,0.5192112407397931,0.532306481984119,0.7196869157719034,-0.6249750489657481,1.8222829155094644,0.5368514412416852,0.5525055432372505,-0.015654101995565384,0.5524657605582461,0.851512962517056,0.670140862864001,0.7117598331857522,-0.041618970321751214,0.851512962517056,0.14835001486473096,0.8322231473771857,0.8334905660377359
0,2023-11-24,30b34291-4a30-4d08-90ca-c84112d05001,^GSPC,xg,3,1920,3,2,0.08618005423501662,0.0774085393031998,0.008771514931816826,70288.05941691172,0.5401249305944202,0.5529674158830004,0.7488948316210959,-0.5914702507208716,1.797719403819109,0.545002282062985,0.5521679598356914,-0.007165677772706491,0.5532063777677813,0.9148619606546536,0.6894876187509733,0.7114796518466243,-0.02199203309565101,0.9148619606546536,0.08897268650631879,0.8656779661016949,0.8745192307692308
0,2023-11-24,7eaf605d-053a-4431-bc98-d99a7301bceb,^GSPC,xg,3,2560,3,2,0.09103735255967393,0.08012414704592219,0.010913205513751745,64315.60676513483,0.562948474071388,0.5688880058859573,0.7853740840246148,-0.6118981299039685,1.730065988413579,0.549083215796897,0.5539257169722615,-0.004842501175364444,0.5559071191630518,0.9245459175012731,0.6943302418969309,0.7129371898826092,-0.0186069479856783,0.9245459175012731,0.08284148397976392,0.8976274165202109,0.9000497265042268
0,2023-11-24,a855ed01-5306-4970-9f37-243661e99d27,^GSPC,xg,3,3840,3,2,0.07938297423710283,0.07067660182409274,0.008706372413010088,13257.875436058152,0.4898084202909832,0.5006889618728896,0.6823077225939947,-0.6538261007827808,1.7093320250796527,0.5515257628814407,0.556128064032016,-0.00460230115057525,0.5555498193082086,0.9679769722047314,0.705940236822252,0.7147587359758254,-0.008818499153573356,0.9679769722047314,0.029753183816071227,0.9388964888280894,0.9485981308411215
0,2023-11-24,c2b0464b-f126-4dd2-b5c6-dae45dc2bc08,^GSPC,xg,3,256,3,3,0.06738306992802534,0.0627477301159507,0.004635339812074646,41605.23672835794,0.43637973272518105,0.42033693837584196,0.6141381207793425,-0.6979485997384187,2.0560708227508826,0.5318571307372529,0.5490794943581913,-0.01722236362093832,0.5583629022390799,0.7051143386897404,0.6232161147149197,0.7089106741880717,-0.08569455947315208,0.7051143386897404,0.32088428974600186,0.6073692551505546,0.6271792579347341
0,2023-11-24,00bf4afb-d2c4-4a3b-9124-49cdefacc84d,^GSPC,xg,3,512,3,3,0.07901820076889488,0.0753970376832116,0.0036211630856832766,97333.99720027106,0.5009799351093,0.5045697898059053,0.6993706516351599,-0.6291787629215767,2.037440283786792,0.5322497641307145,0.5497469765846128,-0.017497212453898348,0.555043758636573,0.7520087370309697,0.6386855268824329,0.7094667515289039,-0.07078122464647107,0.7520087370309697,0.26392989808553197,0.6892770105605199,0.6904977375565611
0,2023-11-24,ef3bad3c-949f-4f0c-b0a0-84557e3e433b,^GSPC,xg,3,768,3,3,0.08637366288276649,0.07403951849767898,0.012334144385087509,152161.88127134225,0.5451642641859219,0.512498011033528,0.7597730854753773,-0.6206520474381941,1.9887211413750585,0.5398057410458763,0.5512965050732808,-0.011490764027404454,0.5597520050054036,0.7740286298568507,0.6496781647136491,0.7107558139534884,-0.06107764923983927,0.7740286298568507,0.25202937765751837,0.741815167840862,0.7349397590361446
0,2023-11-24,0df901c5-f9a2-4744-b23c-c29f66999225,^GSPC,xg,3,1280,3,3,0.07812134056188369,0.07430087981375655,0.0038204607481271413,57036.771715308976,0.5071589510385012,0.532306481984119,0.7039160600785129,-0.640470708386467,1.8265444884610045,0.5345011086474502,0.5525055432372505,-0.01800443458980039,0.5529012079378774,0.8229392407095273,0.6614198625939425,0.7117598331857522,-0.050339970591809724,0.8229392407095273,0.178376771380438,0.7864279766860949,0.8056603773584906
0,2023-11-24,f105bdcc-7d47-427f-b5c0-553301498f75,^GSPC,xg,3,1920,3,3,0.08393074724406313,0.0774085393031998,0.006522207940863334,59616.457351196594,0.5284783574783859,0.5529674158830004,0.7317735961481721,-0.5858852022746946,1.8042254159937967,0.5392514833409402,0.5521679598356914,-0.01291647649475125,0.5507268398926202,0.8987435939824765,0.6829559373135267,0.7114796518466243,-0.028523714533097655,0.8987435939824765,0.09600489196901753,0.8461864406779661,0.8629807692307693
0,2023-11-24,5ed932f3-0df5-4335-8f2f-70db65db8818,^GSPC,xg,3,2560,3,3,0.08683963122098914,0.08012414704592219,0.006715484175066955,48285.120536642404,0.5415454083431207,0.5688880058859573,0.7539168713232461,-0.6293943337097347,1.7351995958115052,0.5459332393041842,0.5539257169722615,-0.007992477668077203,0.5545847039473685,0.9158037684603633,0.6908252769063321,0.7129371898826092,-0.022111912976277126,0.9158037684603633,0.08663575042158517,0.8932337434094904,0.9005469915464943
0,2023-11-24,6dc1e114-917b-4a5e-b7b9-d8e05ed06882,^GSPC,xg,3,3840,3,3,0.07849743131273867,0.07067660182409274,0.00782082948864593,12573.536544730305,0.48492049306268203,0.5006889618728896,0.6754639969291961,-0.6566452496293309,1.7160345774096328,0.548624312156078,0.556128064032016,-0.007503751875937992,0.5543952618453866,0.9598812629306468,0.7028486744607279,0.7147587359758254,-0.011910061515097548,0.9598812629306468,0.03335963033923137,0.9306885544915641,0.940809968847352
0,2023-11-24,4f08a065-e1db-41b6-9544-0222796272c8,^GSPC,xg,3,256,3,5,0.06818461887887262,0.0627477301159507,0.005436888762921921,44604.68016139044,0.4399050832144864,0.42033693837584196,0.6210190484525165,-0.6855019859826282,2.077631454962646,0.528505981165691,0.5490794943581913,-0.020573513192500226,0.5575627871844905,0.6843325092707045,0.6144774721653775,0.7089106741880717,-0.09443320202269423,0.6843325092707045,0.338758231420508,0.6085578446909667,0.6048278945015646
0,2023-11-24,45c22339-952c-4131-8091-1f7e68d00dce,^GSPC,xg,3,512,3,5,0.0755128655323778,0.0753970376832116,0.0001158278491661946,72483.23461539367,0.4865151077240486,0.5045697898059053,0.6781880056398503,-0.6372509137917536,2.0588818278899117,0.5266317866026246,0.5497469765846128,-0.02311518998198825,0.5533457137722398,0.720571027381231,0.6259826511249661,0.7094667515289039,-0.08348410040393783,0.720571027381231,0.28983712734546146,0.6429731925264013,0.6484162895927602
0,2023-11-24,33ac9039-3484-489b-bc1a-6f0070e557ab,^GSPC,xg,3,768,3,5,0.07185555553039902,0.07403951849767898,-0.002183962967279962,46217.3633360115,0.4755445871753396,0.512498011033528,0.6563120593839563,-0.6697925390656801,2.0031082315441426,0.5325643916399272,0.5512965050732808,-0.01873211343335357,0.5574159838498991,0.7383986156992292,0.6352686425768034,0.7107558139534884,-0.07548717137668504,0.7383986156992292,0.27966756861229225,0.6784086199751347,0.6927710843373494
0,2023-11-24,fa8fa638-551d-4a29-acc4-2c799462d630,^GSPC,xg,3,1280,3,5,0.08080934965562658,0.07430087981375655,0.006508469841870035,70398.90625349464,0.5257474660171119,0.532306481984119,0.7303298346478406,-0.5712119586987111,1.8370720614832874,0.5317960088691795,0.5525055432372505,-0.020709534368070992,0.5528378453499361,0.7982181555502047,0.6532448765107726,0.7117598331857522,-0.058514956674979635,0.7982181555502047,0.20285402834208702,0.746044962531224,0.7485849056603774
0,2023-11-24,7076efcc-5eff-4168-b0a2-4d6200af58e3,^GSPC,xg,3,1920,3,5,0.08536958378713688,0.0774085393031998,0.007961044483937085,66241.82412304256,0.5427852584161507,0.5529674158830004,0.7535556594376849,-0.616435281177093,1.8108755615948449,0.5371063441350982,0.5521679598356914,-0.015061615700593278,0.5514087468460892,0.8670854686725078,0.6741212004369899,0.7114796518466243,-0.03735845140963445,0.8670854686725078,0.13024867509172441,0.8072033898305084,0.825
0,2023-11-24,a4654e35-04fc-41b2-9ceb-785b4c48dbda,^GSPC,xg,3,2560,3,5,0.08412264403522696,0.08012414704592219,0.003998496989304767,40080.52055038275,0.5320031803102625,0.5688880058859573,0.7386213424633262,-0.6275612578786985,1.7429534668450086,0.5426892336624354,0.5539257169722615,-0.011236483309826073,0.5543967388427127,0.8888134442369716,0.6828600306478432,0.7129371898826092,-0.03007715923476606,0.8888134442369716,0.11287942664418213,0.8536906854130053,0.8652411735454998
