"","Close","stvol","ltvol","vol_rat","sma_rat","p2h","dh","dl","dhlsig","fwdret","Return","smasig","volsig","p2hsig","score","strat"
"3376",124.459999,0.00779732955784382,0.00666264928484575,1.17030466778117,0.996591440090051,0.938470846722623,132.619995,117.43,1,0.0176826745674544,-0.00439967195584878,0,0,1,1,0
"3377",124.440002,0.0077957498967767,0.00664562351011892,1.1730652338199,0.99591810073043,0.938320062521492,132.619995,117.43,1,0.0146139047476277,-0.000160670096100435,0,0,1,1,0
"3378",124.989998,0.00781986240342543,0.00665052964046345,1.17582550957257,0.994826081739599,0.942467219969357,132.619995,117.43,1,0.0223454750088842,0.00441976849212833,0,0,1,1,0
"3379",123.910004,0.0078836795718951,0.0066537761190604,1.18484292690755,0.993167568162198,0.9343236968151,132.619995,117.43,1,0.0255622905208485,-0.00864064338972148,0,0,1,1,0
"3380",124.75,0.0079081928382944,0.00666454821518765,1.1866059908266,0.992642744600023,0.940657553184194,132.619995,117.43,1,0.0045468956618417,0.00677908137263872,0,0,1,1,0
"3381",127.269997,0.0082741490585157,0.00677161568318198,1.22188698320039,0.992410379997085,0.959659190154547,132.619995,117.43,1,-0.000471497061780109,0.0202003767535071,0,0,1,1,0
"3382",127.279999,0.00827228630351632,0.00676950893909181,1.22199207918117,0.99170385793317,0.959734608646306,132.619995,117.43,1,0.00218851888608706,7.85888287559988e-05,0,0,1,1,0
"3383",127.800003,0.00829020337024049,0.00675606348593054,1.22707600180265,0.991069046161181,0.963655616183668,132.619995,117.43,1,0.0105680110755611,0.00408551228854104,0,0,1,1,0
"3384",127.07,0.00831829724650818,0.00674440939387646,1.23336184989908,0.990910193746526,0.958151144554032,132.619995,117.43,1,0.00594583979018064,-0.00571207341833957,0,0,1,1,0
"3385",127.440002,0.00828516808404739,0.00674249243027824,1.22879901901581,0.990977040806363,0.960941085844559,132.619995,117.43,1,0.0101372207915815,0.00291179664751717,0,0,1,1,0
"3386",126.610001,0.00830598866151995,0.00671904189833014,1.23618646634488,0.9910808394112,0.954682595184836,132.619995,117.43,1,0.00440499410936176,-0.00651287654562349,0,0,1,1,0
