Date,strat
2001-08-22,0.0
2001-08-23,-0.0
2001-08-24,0.019654319856812652
2001-08-27,-0.004827367451372688
2001-08-28,-0.015010008190401547
2001-08-29,-0.011149237684562108
2001-08-30,-0.017003925176352408
2001-08-31,0.004029943083662779
2001-09-01,0.0
2001-09-03,0.0
2001-09-04,-0.0005645959466900052
2001-09-05,-0.0010591480872195191
2001-09-06,-0.022390271651587357
2001-09-07,-0.018637016144416374
2001-09-10,0.006225947782446006
2001-09-13,0.0
2001-09-14,0.0
2001-09-17,-0.049215605477845537
2001-09-18,-0.005804970478062166
2001-09-19,-0.016112491823485176
2001-09-20,-0.03105993338932478
2001-09-21,-0.01903426031711075
2001-09-24,0.038983252112168465
2001-09-25,0.008789682811224164
2001-09-26,-0.005166646648616657
2001-09-27,0.011489124142700646
2001-09-28,0.021921988175857665
2001-09-30,0.0
2001-10-01,-0.0022958986230237066
2001-10-02,0.012305528501956209
2001-10-03,0.019927210407669316
2001-10-04,-0.0024713921192770494
2001-10-05,0.0016360797584318298
2001-10-08,-0.00834443748792979
2001-10-09,-0.005355541696520527
2001-10-10,0.022938244839720845
2001-10-11,0.01520834015585848
2001-10-12,-0.005266877171196449
2001-10-15,-0.0015298345696541649
2001-10-16,0.006935960961869103
2001-10-17,-0.01863264438138912
2001-10-18,-0.007873047505638664
2001-10-19,0.004557317621906032
2001-10-22,0.015296087718508211
2001-10-23,-0.004697674100833327
2001-10-24,0.0003871032501143734
2001-10-25,0.013720987208263535
2001-10-26,0.00410877262013698
2001-10-29,-0.02381830408229002
2001-10-30,-0.017165917580863832
2001-10-31,-9.445045958234033e-06
2001-11-01,0.022948107736279866
2001-11-02,0.002859492349182924
2001-11-05,0.014385591750238236
2001-11-06,0.014526150690715944
2001-11-07,-0.0027348699242971675
2001-11-08,0.002455628351381245
2001-11-09,0.0015824373463944053
2001-11-12,-0.0017674593956140683
2001-11-13,0.01856340309336213
2001-11-14,0.0018611305347253637
2001-11-15,0.0009025765040018285
2001-11-16,-0.003142917294968739
2001-11-19,0.010898901254644544
2001-11-20,-0.007297642161543494
2001-11-21,-0.004927104050553632
2001-11-22,0.0
2001-11-23,0.011705879511087591
2001-11-26,0.006154770185656577
2001-11-27,-0.0068428432588011345
2001-11-28,-0.01825139666702913
2001-11-29,0.010349777973346352
2001-11-30,-0.0006577793651273423
2001-12-01,0.0
2001-12-03,-0.008381172642107582
2001-12-04,0.013187029022137864
2001-12-05,0.022318243944841498
2001-12-06,-0.0027769471250451705
2001-12-07,-0.007531417338754176
2001-12-10,-0.01586794895412269
2001-12-11,-0.0027809109295721113
2001-12-12,0.00027264903829737897
2001-12-13,-0.015557478644108724
2001-12-14,0.0033142998099990884
2001-12-17,0.010034832359149704
2001-12-18,0.007546157043874402
2001-12-19,0.005809693060869314
2001-12-20,-0.008377122022309003
2001-12-21,0.0043511098960442585
2001-12-24,-0.00020961859331847243
2001-12-26,0.004123505527849902
2001-12-27,0.006751533273525068
2001-12-28,0.003361778393112802
2001-12-31,-0.011145426658350721
2002-01-01,0.0
2002-01-02,0.005740094891362402
2002-01-03,0.009180090573510657
2002-01-04,0.006213143831922618
2002-01-07,-0.006498874255845943
2002-01-08,-0.00358836770714277
2002-01-09,-0.004798740836654547
2002-01-10,0.0012206608392113516
2002-01-11,-0.009467876684872145
2002-01-14,-0.0062761361378107505
2002-01-15,0.006834011465972845
2002-01-16,-0.01624512172419068
2002-01-17,0.01003047183988226
2002-01-18,-0.009922071491006434
2002-01-21,0.0
2002-01-22,-0.0073342004853236276
2002-01-23,0.007924520153362424
2002-01-24,0.0035189158770061457
2002-01-25,0.0009981052496972342
2002-01-28,-0.000194100926018681
2002-01-29,-0.028612820387958315
2002-01-30,0.011747648157926616
2002-01-31,0.014933956271208082
2002-02-01,-0.007078393510550951
2002-02-04,-0.02473713328594973
2002-02-05,-0.0040385239132636475
2002-02-06,-0.005972376331605855
2002-02-07,-0.0030825426532377076
2002-02-08,0.014858703819622843
2002-02-11,0.01434016084658829
2002-02-12,-0.003992968721525436
2002-02-13,0.009941318072799188
2002-02-14,-0.0018149406613717778
2002-02-15,-0.011016701573680177
2002-02-18,0.0
2002-02-19,-0.018873813034917086
2002-02-20,0.013513776940142774
2002-02-21,-0.015510327692499937
2002-02-22,0.008224261112921738
2002-02-25,0.017975196822479944
2002-02-26,-4.511219788716492e-05
2002-02-27,0.0004597250386524365
2002-02-28,-0.0028471597527511827
2002-03-01,0.022634291353989644
2002-03-04,0.019491364003959566
2002-03-05,-0.006673326804381263
2002-03-06,0.014509575331346891
2002-03-07,-0.004497863189539708
2002-03-08,0.005848626658938816
2002-03-11,0.0033925251634825404
2002-03-12,-0.002294055851038812
2002-03-13,-0.009857745214894464
2002-03-14,-0.0009097442910928066
2002-03-15,0.011378611906534442
2002-03-18,-0.000523071734310987
2002-03-19,0.004066741054269407
2002-03-20,-0.015756831948543715
2002-03-21,0.0015106049149238299
2002-03-22,-0.004238953868639261
2002-03-25,-0.014651307364919819
2002-03-26,0.005848723922133869
2002-03-27,0.005349160618494997
2002-03-28,0.002455100300232438
2002-03-31,0.0
2002-04-01,-0.0007407904680065691
2002-04-02,-0.008530037298018711
2002-04-03,-0.009993301359980666
2002-04-04,0.0008352064917889201
2002-04-05,-0.0032050583847775815
2002-04-08,0.0022802086327837756
2002-04-09,-0.006656053083536673
2002-04-10,0.011334694329529604
2002-04-11,-0.02368928851795904
2002-04-12,0.0066323594016344245
2002-04-15,-0.007614657710675932
2002-04-16,0.02341838932074425
